"Time","Initiator","Event Stage","Event Type","Target","Target owner","Channel","Outcome"
"2018-10-12T14:05:47.723+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3732a1aa[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6932864d[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:05:47.587+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@48ba29da[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4acb48d0[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:05:16.876+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@68d68fd2[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:05:02.000+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@152b6c6b[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:04:49.708+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@cc673ed[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1c5b276d[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:04:49.522+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@402f832b[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@ea9f771[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:03:37.115+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@314fa452[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:03:13.556+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@746a8d59[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:03:09.448+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@48606e24[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:02:56.468+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@9b30a26[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:02:02.963+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@45924276[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:01:59.014+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@65b21fd8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:00:28.654+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2ee85c04[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:53:03.627+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3f1b91c5[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@68cdf5a2[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType, targetName=pisnismiehet)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:53:03.380+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1df47bbc[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@71101c7a[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType, targetName=pisnismiehet)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:52:22.545+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@12e63e24[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:52:12.749+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1501b93f[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:50:21.474+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2b1619b8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5a14336c[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,,"SUCCESS"
"2018-10-12T13:50:21.196+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@79203114[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6170b74e[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,,"UNKNOWN"
"2018-10-12T13:50:20.867+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7ab0a901[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1c46a68[_referenceValue=PRV(oid=f77c9cb3-6c10-4e49-9cdd-ba45e7ad6b76, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:50:20.585+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@791453d5[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:49:25.427+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1dba517e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@623d0b69[_referenceValue=PRV(oid=ff15a41d-49de-42e6-858f-2f603d00cd83, targetType={.../common/common-3}ReportOutputType, targetName=Users in MidPoint 12-10-2018 01-49-25 - pdf)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:49:25.293+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4088ba6c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:49:05.262+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1bd9c353[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@542740f7[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-12T13:49:05.161+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5ecb6f59[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5b95f536[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:48:54.859+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@e03764c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@604dbf83[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-12T13:48:54.457+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6579b574[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1131c0a8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:48:52.686+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@41565d4[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@9296372[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-12T13:48:52.506+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2153a536[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3ef80534[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000110, targetType={.../common/common-3}ReportType, targetName=Users in MidPoint)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:48:15.442+03:00",,"EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@11ecfcfa[_referenceValue=PRV(oid=4b9a0ca2-008f-465c-a2a2-c76a7d816dbb, targetType={.../common/common-3}ReportOutputType, targetName=Users in MidPoint 12-10-2018 01-46-56 - pdf)]",,,"SUCCESS"
"2018-10-12T13:48:14.760+03:00",,"REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@539c3f46[_referenceValue=PRV(oid=4b9a0ca2-008f-465c-a2a2-c76a7d816dbb, targetType={.../common/common-3}ReportOutputType, targetName=4b9a0ca2-008f-465c-a2a2-c76a7d816dbb)]",,,"UNKNOWN"
"2018-10-12T13:47:59.599+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6fda5a16[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@11f5237c[_referenceValue=PRV(oid=da1d34da-b2dc-41f5-ada5-de5ed194b8ab, targetType={.../common/common-3}ReportOutputType, targetName=Audit logs report 12-10-2018 01-47-59 - html)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:47:59.482+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@67881694[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:46:56.859+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@555c632c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@68eb897b[_referenceValue=PRV(oid=4b9a0ca2-008f-465c-a2a2-c76a7d816dbb, targetType={.../common/common-3}ReportOutputType, targetName=Users in MidPoint 12-10-2018 01-46-56 - pdf)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:46:56.730+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@503db9d9[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:45:40.620+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@77a629fc[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@41556127[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=janpa)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:45:40.470+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@75418827[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@488f0427[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=cf890d16-ac6e-4703-8ff8-340274a1fea5)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:44:58.161+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@e202d03[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:44:56.895+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@641629b9[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:43:51.904+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1d6f95ac[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2df1041a[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:43:49.957+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@22b67c92[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:42:50.227+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7738c29c[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:42:32.318+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@169beb22[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:42:02.722+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@33effc3f[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@222c443c[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=Markus Nissinen)]",,,"SUCCESS"
"2018-10-12T13:42:02.586+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@13315ec7[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5aba7578[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=086853a5-06f2-44fc-ab55-9df513ebfce0)]",,,"UNKNOWN"
"2018-10-12T13:42:02.240+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@16f86414[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5635df53[_referenceValue=PRV(oid=6b7a5d6d-8ef7-4aef-9053-b0f67e27459a, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:42:02.013+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4feb7434[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:39:56.538+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@46f3d904[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:37:44.662+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@137ecd0a[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:37:40.079+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6b494771[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:37:24.446+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7f17c4f8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@27f419e7[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=Jan Parttimaa)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:37:24.243+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4207968e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@63d43370[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=cf890d16-ac6e-4703-8ff8-340274a1fea5)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:35:41.674+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@22a50bf6[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@25191564[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=Jan Parttimaa)]",,,"SUCCESS"
"2018-10-12T13:35:41.355+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5b5454af[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@19d9a306[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=cf890d16-ac6e-4703-8ff8-340274a1fea5)]",,,"UNKNOWN"
"2018-10-12T13:35:40.966+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1329f170[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7ef66444[_referenceValue=PRV(oid=a3f5e2ad-4ff8-4fb7-a621-cfc5925df7d1, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T13:35:40.685+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7fea619[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T13:35:21.089+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@536bf473[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@f152d1f[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=Markus Nissinen)]",,"http://midpoint.evolveum.com/xml/ns/public/provisioning/channels-3#recompute","SUCCESS"
"2018-10-12T13:35:20.988+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@428cacfd[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@30b014db[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=Markus Nissinen)]",,"http://midpoint.evolveum.com/xml/ns/public/provisioning/channels-3#recompute","UNKNOWN"
"2018-10-12T13:35:20.454+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3c74b6d2[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1a2f1996[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=Jan Parttimaa)]",,"http://midpoint.evolveum.com/xml/ns/public/provisioning/channels-3#recompute","SUCCESS"
